time,EEG_amplitude
0,0.18383038475532487
1,0.18383038475532487
2,0.18383038475532487
3,-0.8161696152446751
4,0.18383038475532487
5,0.18383038475532487
6,0.18383038475532487
7,0.18383038475532487
8,0.18383038475532487
9,-0.8161696152446751
10,-0.8161696152446751
11,0.18383038475532487
12,1.1838303847553249
13,-0.8161696152446751
14,0.18383038475532487
15,0.18383038475532487
16,-0.8161696152446751
17,-0.8161696152446751
18,0.18383038475532487
19,0.18383038475532487
20,1.1838303847553249
21,0.18383038475532487
22,-0.8161696152446751
23,0.18383038475532487
24,0.18383038475532487
25,0.18383038475532487
26,0.18383038475532487
27,0.18383038475532487
28,0.18383038475532487
29,1.1838303847553249
30,0.18383038475532487
31,-0.8161696152446751
32,-0.8161696152446751
33,0.18383038475532487
34,1.1838303847553249
35,0.18383038475532487
36,-0.8161696152446751
37,0.18383038475532487
38,1.1838303847553249
39,0.18383038475532487
40,0.18383038475532487
41,-0.8161696152446751
42,0.18383038475532487
43,0.18383038475532487
44,0.18383038475532487
45,0.18383038475532487
46,0.18383038475532487
47,-0.8161696152446751
48,1.1838303847553249
49,0.18383038475532487
50,0.18383038475532487
51,0.18383038475532487
52,0.18383038475532487
53,0.18383038475532487
54,0.18383038475532487
55,-0.8161696152446751
56,-0.8161696152446751
57,0.18383038475532487
58,0.18383038475532487
59,0.18383038475532487
60,0.18383038475532487
61,-0.8161696152446751
62,-0.8161696152446751
63,-0.8161696152446751
64,0.18383038475532487
65,1.1838303847553249
66,0.18383038475532487
67,0.18383038475532487
68,0.18383038475532487
69,-0.8161696152446751
70,0.18383038475532487
71,-0.8161696152446751
72,-0.8161696152446751
73,0.18383038475532487
74,0.18383038475532487
75,0.18383038475532487
76,-0.8161696152446751
77,0.18383038475532487
78,0.18383038475532487
79,-0.8161696152446751
80,-0.8161696152446751
81,0.18383038475532487
82,-1.8161696152446751
83,1.1838303847553249
84,1.1838303847553249
85,0.18383038475532487
86,1.1838303847553249
87,0.18383038475532487
88,0.18383038475532487
89,0.18383038475532487
90,-0.8161696152446751
91,0.18383038475532487
92,0.18383038475532487
93,-0.8161696152446751
94,1.1838303847553249
95,-0.8161696152446751
96,-0.8161696152446751
97,-0.8161696152446751
98,0.18383038475532487
99,0.18383038475532487
100,-0.8161696152446751
101,0.18383038475532487
102,1.1838303847553249
103,0.18383038475532487
104,0.18383038475532487
105,0.18383038475532487
106,0.18383038475532487
107,-0.8161696152446751
108,0.18383038475532487
109,0.18383038475532487
110,0.18383038475532487
111,0.18383038475532487
112,0.18383038475532487
113,-0.8161696152446751
114,-0.8161696152446751
115,-0.8161696152446751
116,0.18383038475532487
117,0.18383038475532487
118,1.1838303847553249
119,0.18383038475532487
120,0.18383038475532487
121,-1.8161696152446751
122,0.18383038475532487
123,0.18383038475532487
124,0.18383038475532487
125,0.18383038475532487
126,0.18383038475532487
127,1.1838303847553249
128,0.18383038475532487
129,0.18383038475532487
130,0.18383038475532487
131,-0.8161696152446751
132,0.18383038475532487
133,0.18383038475532487
134,0.18383038475532487
135,0.18383038475532487
136,0.18383038475532487
137,0.18383038475532487
138,1.1838303847553249
139,1.1838303847553249
140,0.18383038475532487
141,-0.8161696152446751
142,0.18383038475532487
143,0.18383038475532487
144,-1.8161696152446751
145,-1.8161696152446751
146,0.18383038475532487
147,0.18383038475532487
148,1.1838303847553249
149,0.18383038475532487
150,0.18383038475532487
151,1.1838303847553249
152,1.1838303847553249
153,-0.8161696152446751
154,0.18383038475532487
155,0.18383038475532487
156,-0.8161696152446751
157,0.18383038475532487
158,0.18383038475532487
159,1.1838303847553249
160,0.18383038475532487
161,1.1838303847553249
162,0.18383038475532487
163,0.18383038475532487
164,0.18383038475532487
165,0.18383038475532487
166,0.18383038475532487
167,-3.816169615244675
168,-1.8161696152446751
169,-0.8161696152446751
170,2.183830384755325
171,1.1838303847553249
172,0.18383038475532487
173,0.18383038475532487
174,0.18383038475532487
175,0.18383038475532487
176,1.1838303847553249
177,0.18383038475532487
178,1.1838303847553249
179,-0.8161696152446751
180,-1.8161696152446751
181,-0.8161696152446751
182,0.18383038475532487
183,0.18383038475532487
184,1.1838303847553249
185,1.1838303847553249
186,-0.8161696152446751
187,1.1838303847553249
188,0.18383038475532487
189,0.18383038475532487
190,0.18383038475532487
191,0.18383038475532487
192,1.1838303847553249
193,0.18383038475532487
194,-0.8161696152446751
195,0.18383038475532487
196,-0.8161696152446751
197,0.18383038475532487
198,0.18383038475532487
199,-0.8161696152446751
200,0.18383038475532487
201,-0.8161696152446751
202,0.18383038475532487
203,0.18383038475532487
204,-0.8161696152446751
205,0.18383038475532487
206,0.18383038475532487
207,-0.8161696152446751
208,0.18383038475532487
209,0.18383038475532487
210,0.18383038475532487
211,1.1838303847553249
212,0.18383038475532487
213,0.18383038475532487
214,1.1838303847553249
215,-0.8161696152446751
216,-0.8161696152446751
217,0.18383038475532487
218,0.18383038475532487
219,0.18383038475532487
220,0.18383038475532487
221,0.18383038475532487
222,0.18383038475532487
223,0.18383038475532487
224,0.18383038475532487
225,0.18383038475532487
226,-0.8161696152446751
227,0.18383038475532487
228,0.18383038475532487
229,0.18383038475532487
230,0.18383038475532487
231,0.18383038475532487
232,0.18383038475532487
233,0.18383038475532487
234,0.18383038475532487
235,0.18383038475532487
236,0.18383038475532487
237,0.18383038475532487
238,-0.8161696152446751
239,0.18383038475532487
240,1.1838303847553249
241,0.18383038475532487
242,-0.8161696152446751
243,-0.8161696152446751
244,0.18383038475532487
245,-0.8161696152446751
246,0.18383038475532487
247,0.18383038475532487
248,0.18383038475532487
249,0.18383038475532487
250,0.18383038475532487
251,0.18383038475532487
252,0.18383038475532487
253,1.1838303847553249
254,0.18383038475532487
255,-0.8161696152446751
256,-0.8161696152446751
257,-1.8161696152446751
258,-0.8161696152446751
259,1.1838303847553249
260,1.1838303847553249
261,-0.8161696152446751
262,-0.8161696152446751
263,-4.816169615244675
264,0.18383038475532487
265,1.1838303847553249
266,1.1838303847553249
267,0.18383038475532487
268,0.18383038475532487
269,0.18383038475532487
270,1.1838303847553249
271,1.1838303847553249
272,-0.8161696152446751
273,0.18383038475532487
