time,EEG_amplitude
0,0.9249050618519163
1,0.9249050618519163
2,-0.07509493814808366
3,0.9249050618519163
4,-0.07509493814808366
5,-1.0750949381480837
6,-0.07509493814808366
7,-0.07509493814808366
8,1.9249050618519163
9,-1.0750949381480837
10,-1.0750949381480837
11,-2.0750949381480837
12,0.9249050618519163
13,0.9249050618519163
14,-0.07509493814808366
15,-0.07509493814808366
16,-1.0750949381480837
17,-2.0750949381480837
18,-1.0750949381480837
19,0.9249050618519163
20,1.9249050618519163
21,3.9249050618519163
22,-1.0750949381480837
23,0.9249050618519163
24,-1.0750949381480837
25,-5.075094938148084
26,-2.0750949381480837
27,-4.075094938148084
28,1.9249050618519163
29,1.9249050618519163
30,0.9249050618519163
31,1.9249050618519163
32,1.9249050618519163
33,-0.07509493814808366
34,0.9249050618519163
35,-0.07509493814808366
36,-2.0750949381480837
37,-1.0750949381480837
38,-0.07509493814808366
39,0.9249050618519163
40,0.9249050618519163
41,0.9249050618519163
42,0.9249050618519163
43,0.9249050618519163
44,-1.0750949381480837
45,-4.075094938148084
46,-3.0750949381480837
47,0.9249050618519163
48,0.9249050618519163
49,1.9249050618519163
50,-0.07509493814808366
51,-1.0750949381480837
52,0.9249050618519163
53,0.9249050618519163
54,0.9249050618519163
55,-1.0750949381480837
56,-0.07509493814808366
57,-1.0750949381480837
58,-1.0750949381480837
59,0.9249050618519163
60,1.9249050618519163
61,0.9249050618519163
62,-1.0750949381480837
63,-1.0750949381480837
64,-0.07509493814808366
65,0.9249050618519163
66,2.9249050618519163
67,1.9249050618519163
68,-0.07509493814808366
69,-1.0750949381480837
70,-1.0750949381480837
71,-1.0750949381480837
72,-1.0750949381480837
73,-1.0750949381480837
74,-0.07509493814808366
75,-0.07509493814808366
76,-0.07509493814808366
77,1.9249050618519163
78,2.9249050618519163
79,0.9249050618519163
80,-1.0750949381480837
81,-3.0750949381480837
82,-0.07509493814808366
83,-2.0750949381480837
84,-7.075094938148084
85,1.9249050618519163
86,2.9249050618519163
87,1.9249050618519163
88,1.9249050618519163
89,-1.0750949381480837
90,-1.0750949381480837
91,0.9249050618519163
92,1.9249050618519163
93,1.9249050618519163
94,0.9249050618519163
95,-0.07509493814808366
96,-0.07509493814808366
97,-0.07509493814808366
98,-1.0750949381480837
99,-2.0750949381480837
100,-0.07509493814808366
101,1.9249050618519163
102,-1.0750949381480837
103,-0.07509493814808366
104,-0.07509493814808366
105,0.9249050618519163
106,0.9249050618519163
107,-0.07509493814808366
108,1.9249050618519163
109,0.9249050618519163
110,0.9249050618519163
111,-2.0750949381480837
112,-3.0750949381480837
113,-4.075094938148084
114,-0.07509493814808366
115,0.9249050618519163
116,1.9249050618519163
117,-0.07509493814808366
118,-2.0750949381480837
119,-0.07509493814808366
120,-0.07509493814808366
121,-0.07509493814808366
122,1.9249050618519163
123,0.9249050618519163
124,2.9249050618519163
125,2.9249050618519163
126,-0.07509493814808366
127,-3.0750949381480837
128,-2.0750949381480837
129,-3.0750949381480837
130,-0.07509493814808366
131,-1.0750949381480837
132,-1.0750949381480837
133,0.9249050618519163
134,1.9249050618519163
135,0.9249050618519163
136,0.9249050618519163
137,0.9249050618519163
138,-0.07509493814808366
139,0.9249050618519163
140,0.9249050618519163
141,-1.0750949381480837
142,-0.07509493814808366
143,-1.0750949381480837
144,-0.07509493814808366
145,0.9249050618519163
146,0.9249050618519163
147,0.9249050618519163
148,-1.0750949381480837
149,-1.0750949381480837
150,-0.07509493814808366
151,-0.07509493814808366
152,-0.07509493814808366
153,-0.07509493814808366
154,-0.07509493814808366
155,-0.07509493814808366
156,-0.07509493814808366
157,-0.07509493814808366
158,-0.07509493814808366
159,-0.07509493814808366
160,-0.07509493814808366
161,-0.07509493814808366
162,-0.07509493814808366
163,0.9249050618519163
164,2.9249050618519163
165,-0.07509493814808366
166,-1.0750949381480837
167,-2.0750949381480837
168,-5.075094938148084
169,-2.0750949381480837
170,3.9249050618519163
171,3.9249050618519163
172,0.9249050618519163
173,-0.07509493814808366
174,-0.07509493814808366
175,-3.0750949381480837
176,-3.0750949381480837
177,-1.0750949381480837
178,1.9249050618519163
179,0.9249050618519163
180,0.9249050618519163
181,-0.07509493814808366
182,1.9249050618519163
183,-0.07509493814808366
184,-0.07509493814808366
185,0.9249050618519163
186,-0.07509493814808366
187,1.9249050618519163
188,0.9249050618519163
189,-1.0750949381480837
190,-3.0750949381480837
191,-5.075094938148084
192,0.9249050618519163
193,1.9249050618519163
194,1.9249050618519163
195,0.9249050618519163
196,0.9249050618519163
197,0.9249050618519163
198,-0.07509493814808366
199,-2.0750949381480837
200,-2.0750949381480837
201,-2.0750949381480837
202,-0.07509493814808366
203,2.9249050618519163
204,0.9249050618519163
205,-0.07509493814808366
206,-0.07509493814808366
207,-2.0750949381480837
208,-1.0750949381480837
209,0.9249050618519163
210,-0.07509493814808366
211,-0.07509493814808366
212,-0.07509493814808366
213,3.9249050618519163
214,0.9249050618519163
215,-3.0750949381480837
216,-5.075094938148084
217,-4.075094938148084
218,-1.0750949381480837
219,-0.07509493814808366
220,2.9249050618519163
221,2.9249050618519163
222,1.9249050618519163
223,-2.0750949381480837
224,1.9249050618519163
225,1.9249050618519163
226,0.9249050618519163
227,-1.0750949381480837
228,-1.0750949381480837
229,0.9249050618519163
230,-1.0750949381480837
231,-4.075094938148084
232,-1.0750949381480837
233,0.9249050618519163
234,-0.07509493814808366
235,-1.0750949381480837
236,0.9249050618519163
237,-0.07509493814808366
238,-2.0750949381480837
239,0.9249050618519163
240,2.9249050618519163
241,1.9249050618519163
242,-0.07509493814808366
243,-1.0750949381480837
244,-0.07509493814808366
245,-0.07509493814808366
