time,EEG_amplitude
758,-22.95
759,-27.03
760,-44.37
761,-78.03
762,-112.2
763,-123.42
764,-116.28
765,-110.67
766,-110.16
767,-113.22
768,-114.75
769,-108.12
770,-103.53
771,-106.59
772,-101.49
773,-90.27
774,-89.25
775,-86.19
776,-78.54
777,-80.58
778,-87.72
779,-88.23
780,-84.15
781,-79.56
782,-78.03
783,-75.99
784,-72.93
785,-80.07
786,-92.31
787,-95.88
788,-91.8
789,-89.25
790,-83.64
791,-78.54
792,-82.62
793,-81.09
794,-73.44
795,-71.91
796,-77.52
797,-81.6
798,-82.11
799,-83.64
800,-87.72
801,-85.68
802,-69.87
803,-61.71
804,-77.52
805,-88.74
806,-78.03
807,-79.05
808,-101.49
809,-104.55
810,-90.27
811,-85.68
812,-92.31
813,-95.88
814,-87.72
815,-80.58
816,-82.62
817,-86.19
818,-86.7
819,-90.27
820,-97.92
821,-108.12
822,-105.57
823,-85.17
824,-72.93
825,-78.03
826,-87.21
827,-90.27
828,-85.17
829,-77.52
830,-68.34
831,-60.69
832,-65.28
833,-77.01
834,-79.56
835,-76.5
836,-78.03
837,-78.03
838,-77.52
839,-80.07
840,-79.56
841,-74.46
842,-71.4
843,-73.95
844,-77.52
845,-78.54
846,-74.46
847,-63.75
848,-57.12
849,-58.65
850,-60.69
851,-69.36
852,-76.5
853,-59.67
854,-40.8
855,-45.9
856,-50.49
857,-43.35
858,-49.47
859,-62.22
860,-59.16
861,-46.92
862,-45.9
863,-59.16
864,-66.81
865,-61.71
866,-58.65
867,-63.75
868,-63.75
869,-64.77
870,-78.03
871,-86.19
872,-80.58
873,-75.48
874,-77.52
875,-71.4
876,-60.18
877,-61.2
878,-71.91
879,-73.95
880,-72.93
881,-75.99
882,-78.03
883,-79.05
884,-73.44
885,-60.69
886,-56.61
887,-59.16
888,-57.12
889,-55.08
890,-57.12
891,-64.26
892,-79.05
893,-82.62
894,-76.5
895,-85.68
896,-91.8
897,-76.5
898,-63.24
899,-55.59
900,-49.98
901,-64.77
902,-78.03
903,-68.34
904,-69.36
905,-75.48
906,-62.22
907,-58.65
908,-64.26
909,-61.2
910,-67.83
911,-77.01
912,-65.79
913,-58.65
914,-68.85
915,-73.95
916,-75.48
917,-84.66
918,-94.86
919,-93.84
920,-80.58
921,-74.46
922,-85.17
923,-89.25
924,-80.07
925,-71.4
926,-67.83
927,-69.36
928,-77.01
929,-90.27
930,-97.92
931,-96.39
932,-95.37
933,-89.25
934,-74.97
935,-72.93
936,-82.11
937,-74.46
938,-64.77
939,-69.87
940,-75.99
941,-78.03
942,-75.48
943,-67.32
944,-59.67
945,-55.59
946,-57.12
947,-69.36
948,-79.05
949,-73.44
950,-65.28
951,-63.75
952,-60.18
953,-62.22
954,-81.6
955,-94.35
956,-88.74
957,-88.74
958,-96.39
959,-91.8
960,-82.62
961,-71.91
962,-56.1
963,-62.73
964,-80.07
965,-74.46
966,-61.2
967,-58.14
968,-65.28
969,-80.58
970,-88.74
971,-79.05
972,-65.79
973,-60.69
974,-57.12
975,-62.22
976,-74.46
977,-78.54
978,-83.13
979,-92.82
980,-97.41
981,-98.43
982,-100.47
983,-97.92
984,-90.78
985,-84.15
986,-78.03
987,-78.54
988,-74.46
989,-61.71
990,-62.73
991,-75.48
992,-80.07
993,-74.97
994,-63.75
995,-58.65
996,-68.34
997,-78.54
998,-75.99
999,-81.09
