time,EEG_amplitude
0,-0.07509493814808366
1,-1.0750949381480837
2,-0.07509493814808366
3,-1.0750949381480837
4,-0.07509493814808366
5,0.9249050618519163
6,-1.0750949381480837
7,1.9249050618519163
8,1.9249050618519163
9,1.9249050618519163
10,0.9249050618519163
11,-0.07509493814808366
12,-2.0750949381480837
13,-2.0750949381480837
14,-1.0750949381480837
15,-2.0750949381480837
16,-1.0750949381480837
17,0.9249050618519163
18,2.9249050618519163
19,2.9249050618519163
20,0.9249050618519163
21,-0.07509493814808366
22,-2.0750949381480837
23,-3.0750949381480837
24,0.9249050618519163
25,-1.0750949381480837
26,-0.07509493814808366
27,0.9249050618519163
28,0.9249050618519163
29,0.9249050618519163
30,-1.0750949381480837
31,-1.0750949381480837
32,-1.0750949381480837
33,0.9249050618519163
34,0.9249050618519163
35,0.9249050618519163
36,0.9249050618519163
37,-0.07509493814808366
38,-1.0750949381480837
39,-0.07509493814808366
40,1.9249050618519163
41,-1.0750949381480837
42,-4.075094938148084
43,-2.0750949381480837
44,1.9249050618519163
45,2.9249050618519163
46,5.924905061851916
47,3.9249050618519163
48,0.9249050618519163
49,0.9249050618519163
50,-2.0750949381480837
51,-2.0750949381480837
52,-1.0750949381480837
53,-1.0750949381480837
54,-0.07509493814808366
55,2.9249050618519163
56,0.9249050618519163
57,-0.07509493814808366
58,-1.0750949381480837
59,-1.0750949381480837
60,-0.07509493814808366
61,-1.0750949381480837
62,-0.07509493814808366
63,-1.0750949381480837
64,-2.0750949381480837
65,-1.0750949381480837
66,-0.07509493814808366
67,0.9249050618519163
68,-0.07509493814808366
69,0.9249050618519163
70,-0.07509493814808366
71,-0.07509493814808366
72,-0.07509493814808366
73,-0.07509493814808366
74,-1.0750949381480837
75,0.9249050618519163
76,-1.0750949381480837
77,-1.0750949381480837
78,-2.0750949381480837
79,-0.07509493814808366
80,-0.07509493814808366
81,0.9249050618519163
82,2.9249050618519163
83,1.9249050618519163
84,-0.07509493814808366
85,1.9249050618519163
86,-0.07509493814808366
87,-0.07509493814808366
88,-2.0750949381480837
89,-2.0750949381480837
90,-1.0750949381480837
91,-1.0750949381480837
92,-0.07509493814808366
93,-0.07509493814808366
94,-0.07509493814808366
95,-1.0750949381480837
96,0.9249050618519163
97,-0.07509493814808366
98,0.9249050618519163
99,2.9249050618519163
100,0.9249050618519163
101,-0.07509493814808366
102,-2.0750949381480837
103,-3.0750949381480837
104,-0.07509493814808366
105,0.9249050618519163
106,0.9249050618519163
107,-2.0750949381480837
108,-3.0750949381480837
109,1.9249050618519163
110,1.9249050618519163
111,0.9249050618519163
112,1.9249050618519163
113,0.9249050618519163
114,-2.0750949381480837
115,0.9249050618519163
